GridIndex, TrialID, ISA, lAnalysis1.nGo, lAnalysis1.nNoGo, lAnalysis1.nPause, lAnalysis1.dPrGrtMAV, bISAAnalysisRun
1, 247, 2, 0, 0, 1, 0.221333333333333, 1
1, 248, 2, 0, 0, 1, 0.910933333333333, 1
1, 249, 2, 0, 0, 1, 0.365733333333333, 1
1, 250, 2, 0, 0, 1, 0.780133333333333, 1
1, 251, 2, 0, 0, 1, 0.1172, 1
1, 252, 2, 0, 0, 1, 0.7088, 1
1, 253, 2, 0, 0, 1, 0.101866666666667, 1
1, 254, 2, 0, 0, 1, 0.505066666666667, 1
1, 255, 2, 0, 0, 1, 0.551333333333333, 1
1, 256, 2, 0, 0, 1, 0.924933333333333, 1
1, 257, 2, 0, 0, 1, 0.377066666666667, 1
1, 258, 2, 0, 0, 1, 0.638533333333333, 1
1, 259, 2, 0, 0, 1, 0.4432, 1
1, 260, 2, 0, 0, 1, 0.284666666666667, 1
1, 261, 2, 0, 0, 1, 0.0705333333333333, 1
1, 262, 2, 0, 0, 1, 0.894533333333333, 1
1, 263, 2, 0, 0, 1, 0.741333333333333, 1
1, 264, 2, 0, 1, 0, 0.0088, 1
1, 265, 2, 0, 0, 1, 0.3672, 1
1, 266, 2, 0, 0, 1, 0.900666666666667, 1
1, 267, 2, 0, 0, 1, 0.982666666666667, 1
1, 268, 2, 0, 0, 1, 0.666933333333333, 1
1, 269, 2, 0, 0, 1, 0.695866666666667, 1
1, 270, 2, 0, 0, 1, 0.542133333333333, 1
1, 271, 2, 0, 0, 1, 0.252133333333333, 1
1, 272, 2, 0, 0, 1, 0.780133333333333, 1
1, 273, 2, 0, 0, 1, 0.499866666666667, 1
1, 274, 2, 0, 0, 1, 0.981333333333333, 1
1, 275, 2, 0, 0, 1, 0.64, 1
1, 276, 2, 0, 0, 1, 0.959066666666667, 1
1, 277, 2, 0, 0, 1, 0.126533333333333, 1
1, 278, 2, 0, 0, 1, 0.0368, 1
1, 279, 2, 0, 0, 1, 0.105333333333333, 1
1, 280, 2, 0, 0, 1, 0.240266666666667, 1
1, 281, 2, 0, 0, 1, 0.342533333333333, 1
1, 282, 2, 0, 0, 1, 0.936666666666667, 1
1, 283, 2, 0, 0, 1, 0.8708, 1
1, 284, 2, 0, 0, 1, 0.774, 1
1, 285, 2, 0, 0, 1, 0.6968, 1
1, 286, 2, 0, 0, 1, 0.279866666666667, 1
1, 287, 2, 0, 0, 1, 0.2464, 1
1, 288, 2, 0, 0, 1, 0.166, 1
1, 289, 2, 0, 0, 1, 0.263333333333333, 1
1, 290, 2, 1, 0, 0, 0.992133333333333, 1
1, 291, 2, 0, 0, 1, 0.107333333333333, 1
1, 292, 2, 0, 0, 1, 0.115866666666667, 1
1, 293, 2, 0, 0, 1, 0.7788, 1
1, 294, 2, 0, 0, 1, 0.4952, 1
1, 295, 2, 0, 0, 1, 0.7936, 1
1, 296, 2, 0, 0, 1, 0.313733333333333, 1
1, 297, 2, 0, 0, 1, 0.202, 1
1, 298, 2, 0, 0, 1, 0.700533333333333, 1
1, 299, 2, 0, 0, 1, 0.579733333333333, 1
1, 300, 2, 0, 0, 1, 0.218933333333333, 1
1, 301, 2, 1, 0, 0, 0.9996, 1
1, 302, 2, 1, 0, 0, 0.997066666666667, 1
1, 303, 2, 1, 0, 0, 1, 1
1, 304, 2, 1, 0, 0, 1, 1
1, 305, 2, 1, 0, 0, 0.992266666666667, 1
1, 306, 2, 0, 0, 1, 0.986266666666667, 1
