Design, iScen, GridIndex, TrialID, ISA1Status, ISA2Status, CurrentTime, ISA1Trt1, ISA1Trt2, ISA2Trt1, ISA2Trt3, ISAStart1, ISAStart2, ISAPause1, ISAPause2, FinalPatientEnrolledTimeISA1, FinalPatientEnrolledTimeISA2, StartIAISA1, StartIAISA2, FinalAnalysisTimeISA1, FinalAnalysisTimeISA2
2, 2, 1, 589, 5, 5, 28.6492212966172, 85, 85, 100, 100, 0, 6, 0, 0, 18.8833896860861, 27.6492112966172, 19.8860991510246, 28.6492212966172, 19.8860991510246, 28.6492212966172
2, 2, 1, 590, 5, 5, 27.7910538014755, 85, 85, 100, 100, 0, 6, 0, 0, 20.0766069516807, 26.7910438014755, 21.1148026585409, 27.7910538014755, 21.1148026585409, 27.7910538014755
2, 2, 1, 591, 5, 5, 25.1500538992384, 85, 85, 100, 100, 0, 6, 0, 0, 17.1062373614032, 24.1500438992384, 18.1747923619691, 25.1500538992384, 18.1747923619691, 25.1500538992384
2, 2, 1, 592, 5, 5, 26.2222351930811, 85, 85, 100, 100, 0, 6, 0, 0, 19.3014576553236, 25.2222251930811, 20.7366387367436, 26.2222351930811, 20.7366387367436, 26.2222351930811
2, 2, 1, 593, 5, 5, 25.2758737774556, 85, 85, 100, 100, 0, 6, 0, 0, 19.3990240074021, 24.2758637774556, 20.425436342376, 25.2758737774556, 20.425436342376, 25.2758737774556
2, 2, 1, 594, 5, 5, 25.8881139804428, 85, 85, 100, 100, 0, 6, 0, 0, 18.4271825505954, 24.8881039804428, 19.5148699515924, 25.8881139804428, 19.5148699515924, 25.8881139804428
2, 2, 1, 595, 5, 5, 26.4469412348914, 85, 85, 100, 100, 0, 6, 0, 0, 17.49533230546, 25.4469312348914, 18.5198711882231, 26.4469412348914, 18.5198711882231, 26.4469412348914
2, 2, 1, 596, 5, 5, 27.7413961260585, 85, 85, 100, 100, 0, 6, 0, 0, 18.0416021274403, 26.7413861260585, 19.0533241164788, 27.7413961260585, 19.0533241164788, 27.7413961260585
2, 2, 1, 597, 5, 5, 27.542937194509, 85, 85, 100, 100, 0, 6, 0, 0, 21.4203018474908, 26.542927194509, 22.4721146242542, 27.542937194509, 22.4721146242542, 27.542937194509
2, 2, 1, 598, 7, 5, 27.0730416535158, 85, 85, 100, 100, 0, 6, 0, 0, 18.5288643843199, 26.0730316535158, 19.5386392324569, 27.0730416535158, 19.5386392324569, 27.0730416535158
2, 2, 1, 599, 7, 5, 25.9120200783111, 85, 85, 100, 100, 0, 6, 0, 0, 17.1921168162828, 24.9120100783111, 18.2395654937683, 25.9120200783111, 18.2395654937683, 25.9120200783111
2, 2, 1, 600, 5, 5, 27.9769230869073, 85, 85, 100, 100, 0, 6, 0, 0, 20.265852306463, 26.9769130869073, 21.3715119539784, 27.9769230869073, 21.3715119539784, 27.9769230869073
2, 3, 1, 601, 5, 7, 24.1421890235728, 85, 85, 100, 100, 0, 6, 0, 0, 16.4552829238382, 23.1421790235728, 17.4793556873256, 24.1421890235728, 17.4793556873256, 24.1421890235728
2, 3, 1, 602, 7, 7, 28.1373741121693, 85, 85, 100, 100, 0, 6, 0, 0, 21.2600412077495, 27.1373641121693, 22.3431646155652, 28.1373741121693, 22.3431646155652, 28.1373741121693
2, 3, 1, 603, 7, 5, 27.2190467875124, 85, 85, 100, 100, 0, 6, 0, 0, 20.5401174066443, 26.2190367875124, 21.5518451710593, 27.2190467875124, 21.5518451710593, 27.2190467875124
2, 3, 1, 604, 5, 5, 25.0206775614851, 85, 85, 100, 100, 0, 6, 0, 0, 15.9627748720806, 24.0206675614851, 17.0061573424066, 25.0206775614851, 17.0061573424066, 25.0206775614851
2, 3, 1, 605, 7, 7, 28.8995461168023, 85, 85, 100, 100, 0, 6, 0, 0, 18.2676069666031, 27.8995361168023, 19.3587543209361, 28.8995461168023, 19.3587543209361, 28.8995461168023
2, 3, 1, 606, 7, 7, 26.9060099676313, 85, 85, 100, 100, 0, 6, 0, 0, 18.5571158990881, 25.9059999676313, 19.6158418315652, 26.9060099676313, 19.6158418315652, 26.9060099676313
2, 3, 1, 607, 5, 5, 26.7389181365887, 85, 85, 100, 100, 0, 6, 0, 0, 17.8490013110881, 25.7389081365887, 18.8855118939356, 26.7389181365887, 18.8855118939356, 26.7389181365887
2, 3, 1, 608, 5, 7, 28.6151265729967, 85, 85, 100, 100, 0, 6, 0, 0, 22.2758898296865, 27.6151165729967, 23.2899889072308, 28.6151265729967, 23.2899889072308, 28.6151265729967
2, 3, 1, 609, 5, 7, 27.335302626569, 85, 85, 100, 100, 0, 6, 0, 0, 20.3723307143345, 26.335292626569, 21.3893564093242, 27.335302626569, 21.3893564093242, 27.335302626569
2, 3, 1, 610, 7, 7, 26.2153462682816, 85, 85, 100, 100, 0, 6, 0, 0, 19.0137816429679, 25.2153362682816, 20.1049003468027, 26.2153462682816, 20.1049003468027, 26.2153462682816
2, 3, 1, 611, 7, 7, 27.1845823629495, 85, 85, 100, 100, 0, 6, 0, 0, 19.0311607629682, 26.1845723629495, 20.1186968424019, 27.1845823629495, 20.1186968424019, 27.1845823629495
2, 3, 1, 612, 5, 7, 28.4611430199856, 85, 85, 100, 100, 0, 6, 0, 0, 20.8033496322844, 27.4611330199856, 21.8564286733568, 28.4611430199856, 21.8564286733568, 28.4611430199856
2, 3, 1, 613, 7, 7, 25.95079489618, 85, 85, 100, 100, 0, 6, 0, 0, 19.7048397117273, 24.95078489618, 20.7176656866644, 25.95079489618, 20.7176656866644, 25.95079489618
2, 3, 1, 614, 7, 7, 27.7419542336336, 85, 85, 100, 100, 0, 6, 0, 0, 20.6375307135043, 26.7419442336336, 21.645582960522, 27.7419542336336, 21.645582960522, 27.7419542336336
2, 3, 1, 615, 5, 5, 26.2194869986123, 85, 85, 100, 100, 0, 6, 0, 0, 17.9513503699704, 25.2194769986123, 18.9563045404324, 26.2194869986123, 18.9563045404324, 26.2194869986123
2, 3, 1, 616, 5, 7, 28.9996879916059, 85, 85, 100, 100, 0, 6, 0, 0, 22.5013425580879, 27.9996779916059, 23.5324982819181, 28.9996879916059, 23.5324982819181, 28.9996879916059
2, 3, 1, 617, 7, 7, 26.1440153701655, 85, 85, 100, 100, 0, 6, 0, 0, 18.1612129421353, 25.1440053701655, 19.1792024092521, 26.1440153701655, 19.1792024092521, 26.1440153701655
2, 3, 1, 618, 5, 7, 24.5703199383291, 85, 85, 100, 100, 0, 6, 0, 0, 16.4929191506738, 23.5703099383291, 17.5592351887857, 24.5703199383291, 17.5592351887857, 24.5703199383291
2, 3, 1, 619, 5, 7, 26.5294686896473, 85, 85, 100, 100, 0, 6, 0, 0, 18.7996842614549, 25.5294586896473, 19.893454943999, 26.5294686896473, 19.893454943999, 26.5294686896473
2, 3, 1, 620, 5, 7, 23.1320168174607, 85, 85, 100, 100, 0, 6, 0, 0, 15.9272928247059, 22.1320068174607, 17.0139953489415, 23.1320168174607, 17.0139953489415, 23.1320168174607
2, 3, 1, 621, 5, 5, 26.8032775624541, 85, 85, 100, 100, 0, 6, 0, 0, 19.2507102832108, 25.8032675624541, 20.4922147607214, 26.8032775624541, 20.4922147607214, 26.8032775624541
2, 3, 1, 622, 5, 5, 23.4092716243855, 85, 85, 100, 100, 0, 6, 0, 0, 14.0243536064091, 22.4092616243855, 15.0994398700013, 23.4092716243855, 15.0994398700013, 23.4092716243855
2, 3, 1, 623, 5, 7, 26.7914663637401, 85, 85, 100, 100, 0, 6, 0, 0, 19.8807782940239, 25.7914563637401, 20.9675125204196, 26.7914663637401, 20.9675125204196, 26.7914663637401
2, 3, 1, 624, 7, 7, 26.2529736839994, 85, 85, 100, 100, 0, 6, 0, 0, 18.8046358524025, 25.2529636839994, 19.8483817583583, 26.2529736839994, 19.8483817583583, 26.2529736839994
2, 3, 1, 625, 7, 7, 24.8177715261103, 85, 85, 100, 100, 0, 6, 0, 0, 15.7329360683259, 23.8177615261103, 16.7404384889003, 24.8177715261103, 16.7404384889003, 24.8177715261103
2, 3, 1, 626, 7, 7, 28.6553546633356, 85, 85, 100, 100, 0, 6, 0, 0, 20.6540067213093, 27.6553446633356, 21.7068178953993, 28.6553546633356, 21.7068178953993, 28.6553546633356
2, 3, 1, 627, 7, 5, 28.2740224606698, 85, 85, 100, 100, 0, 6, 0, 0, 20.2417414349701, 27.2740124606698, 21.5593402848712, 28.2740224606698, 21.5593402848712, 28.2740224606698
2, 3, 1, 628, 5, 5, 25.1414786764281, 85, 85, 100, 100, 0, 6, 0, 0, 17.6703727846686, 24.1414686764281, 18.6893118296253, 25.1414786764281, 18.6893118296253, 25.1414786764281
2, 3, 1, 629, 5, 5, 26.2927842734378, 85, 85, 100, 100, 0, 6, 0, 0, 17.7844701745014, 25.2927742734378, 18.7998578919091, 26.2927842734378, 18.7998578919091, 26.2927842734378
2, 3, 1, 630, 5, 7, 25.6864707148468, 85, 85, 100, 100, 0, 6, 0, 0, 15.5003465500882, 24.6864607148468, 16.5206075633086, 25.6864707148468, 16.5206075633086, 25.6864707148468
2, 3, 1, 631, 5, 7, 28.11489732627, 85, 85, 100, 100, 0, 6, 0, 0, 18.2753754607911, 27.11488732627, 19.4665659919836, 28.11489732627, 19.4665659919836, 28.11489732627
2, 3, 1, 632, 7, 7, 26.6326918301185, 85, 85, 100, 100, 0, 6, 0, 0, 20.0411381606013, 25.6326818301185, 21.0781707496152, 26.6326918301185, 21.0781707496152, 26.6326918301185
2, 3, 1, 633, 7, 5, 26.1990954641208, 85, 85, 100, 100, 0, 6, 0, 0, 18.2569064717654, 25.1990854641208, 19.4807275327472, 26.1990954641208, 19.4807275327472, 26.1990954641208
2, 3, 1, 634, 7, 7, 26.944026244912, 85, 85, 100, 100, 0, 6, 0, 0, 19.4992291088066, 25.944016244912, 20.5409845111047, 26.944026244912, 20.5409845111047, 26.944026244912
2, 3, 1, 635, 7, 5, 27.6341160486901, 85, 85, 100, 100, 0, 6, 0, 0, 17.813460853488, 26.6341060486901, 18.8168878195156, 27.6341160486901, 18.8168878195156, 27.6341160486901
2, 3, 1, 636, 5, 7, 27.6209696296584, 85, 85, 100, 100, 0, 6, 0, 0, 19.0920174940151, 26.6209596296584, 20.141415663726, 27.6209696296584, 20.141415663726, 27.6209696296584
2, 3, 1, 637, 5, 7, 27.9589402253318, 85, 85, 100, 100, 0, 6, 0, 0, 19.5346393834896, 26.9589302253318, 20.5608640171564, 27.9589402253318, 20.5608640171564, 27.9589402253318
2, 3, 1, 638, 5, 5, 24.8398971665083, 85, 85, 100, 100, 0, 6, 0, 0, 16.7054784882618, 23.8398871665083, 17.7103254123043, 24.8398971665083, 17.7103254123043, 24.8398971665083
2, 3, 1, 639, 7, 5, 26.0890167425839, 85, 85, 100, 100, 0, 6, 0, 0, 17.1308745273671, 25.0890067425839, 18.1838097506781, 26.0890167425839, 18.1838097506781, 26.0890167425839
2, 3, 1, 640, 7, 7, 27.959922786669, 85, 85, 100, 100, 0, 6, 0, 0, 18.9173009295732, 26.959912786669, 19.9314153289075, 27.959922786669, 19.9314153289075, 27.959922786669
2, 3, 1, 641, 5, 7, 26.0736958023923, 85, 85, 100, 100, 0, 6, 0, 0, 17.2578713363711, 25.0736858023923, 18.3365539202044, 26.0736958023923, 18.3365539202044, 26.0736958023923
2, 3, 1, 642, 7, 7, 26.6283559282306, 85, 85, 100, 100, 0, 6, 0, 0, 17.3657244622689, 25.6283459282306, 18.4152629103615, 26.6283559282306, 18.4152629103615, 26.6283559282306
2, 3, 1, 643, 7, 5, 25.9789182884055, 85, 85, 100, 100, 0, 6, 0, 0, 17.0260007693117, 24.9789082884055, 18.0633834212875, 25.9789182884055, 18.0633834212875, 25.9789182884055
2, 3, 1, 644, 5, 7, 27.5123218190117, 85, 85, 100, 100, 0, 6, 0, 0, 20.2138904557762, 26.5123118190117, 21.2478773294836, 27.5123218190117, 21.2478773294836, 27.5123218190117
2, 3, 1, 645, 7, 7, 26.5081292595057, 85, 85, 100, 100, 0, 6, 0, 0, 17.6311582324341, 25.5081192595057, 18.6673709675698, 26.5081292595057, 18.6673709675698, 26.5081292595057
2, 3, 1, 646, 5, 7, 28.2940690526281, 85, 85, 100, 100, 0, 6, 0, 0, 18.8499066322368, 27.2940590526281, 19.8555950026154, 28.2940690526281, 19.8555950026154, 28.2940690526281
2, 3, 1, 647, 5, 5, 27.2015648310113, 85, 85, 100, 100, 0, 6, 0, 0, 16.991633207998, 26.2015548310113, 17.9970198643613, 27.2015648310113, 17.9970198643613, 27.2015648310113
2, 3, 1, 648, 7, 7, 26.504533079425, 85, 85, 100, 100, 0, 6, 0, 0, 17.3533235555968, 25.504523079425, 18.372018414693, 26.504533079425, 18.372018414693, 26.504533079425
2, 3, 1, 649, 7, 5, 26.7870721122124, 85, 85, 100, 100, 0, 6, 0, 0, 17.0961419137935, 25.7870621122124, 18.2107195874903, 26.7870721122124, 18.2107195874903, 26.7870721122124
2, 3, 1, 650, 7, 7, 26.5746397409564, 85, 85, 100, 100, 0, 6, 0, 0, 19.8461548280503, 25.5746297409564, 20.8657401154233, 26.5746397409564, 20.8657401154233, 26.5746397409564
2, 3, 1, 651, 5, 5, 26.905488023351, 85, 85, 100, 100, 0, 6, 0, 0, 17.2123655860228, 25.905478023351, 18.291944328182, 26.905488023351, 18.291944328182, 26.905488023351
2, 3, 1, 652, 5, 7, 26.118149625646, 85, 85, 100, 100, 0, 6, 0, 0, 18.9887866783241, 25.118139625646, 20.0454947386868, 26.118149625646, 20.0454947386868, 26.118149625646
2, 3, 1, 653, 7, 7, 27.6482297526241, 85, 85, 100, 100, 0, 6, 0, 0, 19.3171047299319, 26.6482197526241, 20.4749981746192, 27.6482297526241, 20.4749981746192, 27.6482297526241
2, 3, 1, 654, 7, 7, 27.6729248839221, 85, 85, 100, 100, 0, 6, 0, 0, 20.248730242117, 26.6729148839221, 21.3048903243815, 27.6729248839221, 21.3048903243815, 27.6729248839221
2, 3, 1, 655, 5, 5, 26.282580755522, 85, 85, 100, 100, 0, 6, 0, 0, 16.2279174179105, 25.282570755522, 17.2467558256179, 26.282580755522, 17.2467558256179, 26.282580755522
2, 3, 1, 656, 7, 5, 27.5106466918837, 85, 85, 100, 100, 0, 6, 0, 0, 17.7924310993787, 26.5106366918837, 18.8047641020893, 27.5106466918837, 18.8047641020893, 27.5106466918837
2, 3, 1, 657, 7, 7, 27.0880211179112, 85, 85, 100, 100, 0, 6, 0, 0, 18.3861978616431, 26.0880111179112, 19.4265260164223, 27.0880211179112, 19.4265260164223, 27.0880211179112
2, 3, 1, 658, 7, 5, 26.5259090745734, 85, 85, 100, 100, 0, 6, 0, 0, 17.9778363365882, 25.5258990745734, 18.9975996525261, 26.5259090745734, 18.9975996525261, 26.5259090745734
2, 3, 1, 659, 7, 7, 25.9762491151435, 85, 85, 100, 100, 0, 6, 0, 0, 18.5266577383811, 24.9762391151435, 19.555117194755, 25.9762491151435, 19.555117194755, 25.9762491151435
2, 3, 1, 660, 7, 7, 27.7711678309912, 85, 85, 100, 100, 0, 6, 0, 0, 20.0039858474124, 26.7711578309912, 21.0867578109077, 27.7711678309912, 21.0867578109077, 27.7711678309912
2, 3, 1, 661, 5, 7, 26.6481173499636, 85, 85, 100, 100, 0, 6, 0, 0, 16.4390967154711, 25.6481073499636, 17.5079703178815, 26.6481173499636, 17.5079703178815, 26.6481173499636
2, 3, 1, 662, 5, 7, 26.0817490307135, 85, 85, 100, 100, 0, 6, 0, 0, 17.5458888075134, 25.0817390307135, 18.7454053202396, 26.0817490307135, 18.7454053202396, 26.0817490307135
2, 3, 1, 663, 7, 7, 25.5643650680106, 85, 85, 100, 100, 0, 6, 0, 0, 15.9864915126353, 24.5643550680106, 17.0015791381088, 25.5643650680106, 17.0015791381088, 25.5643650680106
2, 3, 1, 664, 5, 7, 26.5003978808712, 85, 85, 100, 100, 0, 6, 0, 0, 17.6768354153968, 25.5003878808712, 18.8748584320687, 26.5003978808712, 18.8748584320687, 26.5003978808712
2, 3, 1, 665, 7, 7, 25.7069718081123, 85, 85, 100, 100, 0, 6, 0, 0, 17.2560746871092, 24.7069618081123, 18.3190796672619, 25.7069718081123, 18.3190796672619, 25.7069718081123
2, 3, 1, 666, 5, 5, 28.3246205801376, 85, 85, 100, 100, 0, 6, 0, 0, 18.2157705545488, 27.3246105801376, 19.2813517161629, 28.3246205801376, 19.2813517161629, 28.3246205801376
2, 3, 1, 667, 5, 7, 28.4357557056446, 85, 85, 100, 100, 0, 6, 0, 0, 18.9534047296677, 27.4357457056446, 19.9538806856322, 28.4357557056446, 19.9538806856322, 28.4357557056446
2, 3, 1, 668, 7, 7, 26.7439637413199, 85, 85, 100, 100, 0, 6, 0, 0, 20.0516983214738, 25.7439537413199, 21.052801372949, 26.7439637413199, 21.052801372949, 26.7439637413199
2, 3, 1, 669, 5, 7, 26.889364366829, 85, 85, 100, 100, 0, 6, 0, 0, 15.1857015378284, 25.889354366829, 16.3654297430524, 26.889364366829, 16.3654297430524, 26.889364366829
2, 3, 1, 670, 7, 7, 26.6908324918123, 85, 85, 100, 100, 0, 6, 0, 0, 19.8090745574399, 25.6908224918123, 20.953786383953, 26.6908324918123, 20.953786383953, 26.6908324918123
2, 3, 1, 671, 7, 5, 26.7691656944649, 85, 85, 100, 100, 0, 6, 0, 0, 18.6775511266376, 25.7691556944649, 19.8932582995043, 26.7691656944649, 19.8932582995043, 26.7691656944649
2, 3, 1, 672, 5, 7, 27.1333571061534, 85, 85, 100, 100, 0, 6, 0, 0, 17.2763111521005, 26.1333471061534, 18.2859534653357, 27.1333571061534, 18.2859534653357, 27.1333571061534
2, 3, 1, 673, 5, 5, 25.3112024509013, 85, 85, 100, 100, 0, 6, 0, 0, 18.0649387148491, 24.3111924509013, 19.0819182187912, 25.3112024509013, 19.0819182187912, 25.3112024509013
2, 3, 1, 674, 7, 7, 26.0164067373781, 85, 85, 100, 100, 0, 6, 0, 0, 19.5799384021987, 25.0163967373781, 20.6882286067574, 26.0164067373781, 20.6882286067574, 26.0164067373781
2, 3, 1, 675, 7, 7, 26.0753388067228, 85, 85, 100, 100, 0, 6, 0, 0, 19.4418680631332, 25.0753288067228, 20.4811815539279, 26.0753388067228, 20.4811815539279, 26.0753388067228
2, 3, 1, 676, 5, 7, 26.5782028874836, 85, 85, 100, 100, 0, 6, 0, 0, 18.2332438245906, 25.5781928874836, 19.3316243538465, 26.5782028874836, 19.3316243538465, 26.5782028874836
2, 3, 1, 677, 5, 5, 27.1347790696179, 85, 85, 100, 100, 0, 6, 0, 0, 18.8955661100383, 26.1347690696179, 19.8993690260722, 27.1347790696179, 19.8993690260722, 27.1347790696179
2, 3, 1, 678, 5, 5, 28.7940106960455, 85, 85, 100, 100, 0, 6, 0, 0, 21.7631425857635, 27.7940006960455, 22.7808600591188, 28.7940106960455, 22.7808600591188, 28.7940106960455
2, 3, 1, 679, 5, 7, 25.8979218642204, 85, 85, 100, 100, 0, 6, 0, 0, 17.059116738411, 24.8979118642204, 18.1325633675328, 25.8979218642204, 18.1325633675328, 25.8979218642204
2, 3, 1, 680, 7, 7, 25.9251213398292, 85, 85, 100, 100, 0, 6, 0, 0, 18.0966138216621, 24.9251113398292, 19.1191002510681, 25.9251213398292, 19.1191002510681, 25.9251213398292
2, 3, 1, 681, 7, 5, 26.9182526334941, 85, 85, 100, 100, 0, 6, 0, 0, 18.0807348625086, 25.9182426334941, 19.1813018759318, 26.9182526334941, 19.1813018759318, 26.9182526334941
2, 3, 1, 682, 7, 5, 26.0805229708876, 85, 85, 100, 100, 0, 6, 0, 0, 17.6133714342302, 25.0805129708876, 18.6398372829708, 26.0805229708876, 18.6398372829708, 26.0805229708876
2, 3, 1, 683, 7, 7, 27.4853828475429, 85, 85, 100, 100, 0, 6, 0, 0, 21.0087915755776, 26.4853728475429, 22.0668112895734, 27.4853828475429, 22.0668112895734, 27.4853828475429
2, 3, 1, 684, 5, 7, 25.9025726033624, 85, 85, 100, 100, 0, 6, 0, 0, 17.3077931856569, 24.9025626033624, 18.4535902736485, 25.9025726033624, 18.4535902736485, 25.9025726033624
2, 3, 1, 685, 5, 7, 26.4893193115131, 85, 85, 100, 100, 0, 6, 0, 0, 17.2735467479804, 25.4893093115131, 18.497937588335, 26.4893193115131, 18.497937588335, 26.4893193115131
2, 3, 1, 686, 7, 7, 26.1345725343864, 85, 85, 100, 100, 0, 6, 0, 0, 19.0765100433692, 25.1345625343864, 20.1712065869237, 26.1345725343864, 20.1712065869237, 26.1345725343864
2, 3, 1, 687, 5, 7, 28.0848232371764, 85, 85, 100, 100, 0, 6, 0, 0, 20.8184635949921, 27.0848132371764, 21.8487479121189, 28.0848232371764, 21.8487479121189, 28.0848232371764
2, 3, 1, 688, 7, 7, 25.859591173291, 85, 85, 100, 100, 0, 6, 0, 0, 17.2101520781039, 24.859581173291, 18.2559400839296, 25.859591173291, 18.2559400839296, 25.859591173291
2, 3, 1, 689, 5, 7, 28.009943331764, 85, 85, 100, 100, 0, 6, 0, 0, 20.2846090041847, 27.009933331764, 21.2928851322485, 28.009943331764, 21.2928851322485, 28.009943331764
2, 3, 1, 690, 7, 7, 28.3617207543552, 85, 85, 100, 100, 0, 6, 0, 0, 20.106387467164, 27.3617107543552, 21.1182301379684, 28.3617207543552, 21.1182301379684, 28.3617207543552
2, 3, 1, 691, 7, 7, 24.6161754658251, 85, 85, 100, 100, 0, 6, 0, 0, 16.1094951398377, 23.6161654658251, 17.1170079661559, 24.6161754658251, 17.1170079661559, 24.6161754658251
2, 3, 1, 692, 5, 5, 25.260212957862, 85, 85, 100, 100, 0, 6, 0, 0, 16.6130478136481, 24.260202957862, 17.7145220550061, 25.260212957862, 17.7145220550061, 25.260212957862
2, 3, 1, 693, 5, 7, 28.2147081156037, 85, 85, 100, 100, 0, 6, 0, 0, 20.7223196437088, 27.2146981156037, 21.8981058542926, 28.2147081156037, 21.8981058542926, 28.2147081156037
2, 3, 1, 694, 7, 7, 26.8066468338497, 85, 85, 100, 100, 0, 6, 0, 0, 19.6899041790447, 25.8066368338497, 20.7316078376582, 26.8066468338497, 20.7316078376582, 26.8066468338497
2, 3, 1, 695, 5, 5, 29.7775219669737, 85, 85, 100, 100, 0, 6, 0, 0, 19.776825631409, 28.7775119669737, 20.8108063141535, 29.7775219669737, 20.8108063141535, 29.7775219669737
2, 3, 1, 696, 7, 7, 27.2090948307442, 85, 85, 100, 100, 0, 6, 0, 0, 19.8199151261922, 26.2090848307442, 20.8256896801822, 27.2090948307442, 20.8256896801822, 27.2090948307442
2, 3, 1, 697, 7, 7, 26.0934774613706, 85, 85, 100, 100, 0, 6, 0, 0, 18.3589657348768, 25.0934674613706, 19.5516324569663, 26.0934774613706, 19.5516324569663, 26.0934774613706
2, 3, 1, 698, 5, 7, 27.6559309033496, 85, 85, 100, 100, 0, 6, 0, 0, 20.1959801897848, 26.6559209033496, 21.213160087315, 27.6559309033496, 21.213160087315, 27.6559309033496
2, 3, 1, 699, 5, 7, 27.3304835310619, 85, 85, 100, 100, 0, 6, 0, 0, 20.3372122464858, 26.3304735310619, 21.6336223475299, 27.3304835310619, 21.6336223475299, 27.3304835310619
2, 3, 1, 700, 7, 5, 27.4097100143523, 85, 85, 100, 100, 0, 6, 0, 0, 19.9576814938322, 26.4097000143523, 21.0022801408981, 27.4097100143523, 21.0022801408981, 27.4097100143523
2, 4, 1, 701, 5, 5, 25.2667331095278, 85, 85, 100, 100, 0, 6, 0, 0, 18.5867872853013, 24.2667231095278, 19.6150321658776, 25.2667331095278, 19.6150321658776, 25.2667331095278
2, 4, 1, 702, 7, 5, 29.2464054286729, 85, 85, 100, 100, 0, 6, 0, 0, 19.0172106460358, 28.2463954286729, 20.12181043152, 29.2464054286729, 20.12181043152, 29.2464054286729
2, 4, 1, 703, 5, 5, 28.5896514680535, 85, 85, 100, 100, 0, 6, 0, 0, 21.0467507022715, 27.5896414680535, 22.2192637479286, 28.5896514680535, 22.2192637479286, 28.5896514680535
2, 4, 1, 704, 5, 5, 27.3724271555095, 85, 85, 100, 100, 0, 6, 0, 0, 21.2218105997506, 26.3724171555095, 22.3178947871335, 27.3724271555095, 22.3178947871335, 27.3724271555095
2, 4, 1, 705, 7, 5, 28.0588408293716, 85, 85, 100, 100, 0, 6, 0, 0, 18.8772579157574, 27.0588308293716, 19.8818540496734, 28.0588408293716, 19.8818540496734, 28.0588408293716
2, 4, 1, 706, 7, 5, 29.3823658442449, 85, 85, 100, 100, 0, 6, 0, 0, 20.8139986548212, 28.3823558442449, 21.8297372682826, 29.3823658442449, 21.8297372682826, 29.3823658442449
2, 4, 1, 707, 7, 5, 27.5226095511723, 85, 85, 100, 100, 0, 6, 0, 0, 19.3425135402965, 26.5225995511723, 20.3685096411487, 27.5226095511723, 20.3685096411487, 27.5226095511723
2, 4, 1, 708, 7, 5, 25.8530496614419, 85, 85, 100, 100, 0, 6, 0, 0, 18.7134286374631, 24.8530396614419, 19.7908757959453, 25.8530496614419, 19.7908757959453, 25.8530496614419
2, 4, 1, 709, 7, 5, 26.5991921692006, 85, 85, 100, 100, 0, 6, 0, 0, 16.4910525905023, 25.5991821692006, 17.4919438719759, 26.5991921692006, 17.4919438719759, 26.5991921692006
2, 4, 1, 710, 5, 5, 25.2292478627754, 85, 85, 100, 100, 0, 6, 0, 0, 18.6916353311395, 24.2292378627754, 19.7717115859948, 25.2292478627754, 19.7717115859948, 25.2292478627754
2, 4, 1, 711, 7, 5, 25.3648287971562, 85, 85, 100, 100, 0, 6, 0, 0, 17.4930046581896, 24.3648187971562, 18.5280514538601, 25.3648287971562, 18.5280514538601, 25.3648287971562
2, 4, 1, 712, 5, 5, 26.4174036806728, 85, 85, 100, 100, 0, 6, 0, 0, 17.7050234309724, 25.4173936806728, 18.8652379726773, 26.4174036806728, 18.8652379726773, 26.4174036806728
2, 4, 1, 713, 5, 5, 29.2620703793046, 85, 85, 100, 100, 0, 6, 0, 0, 18.7082317862455, 28.2620603793046, 19.7733744342503, 29.2620703793046, 19.7733744342503, 29.2620703793046
2, 4, 1, 714, 7, 5, 26.2760695339853, 85, 85, 100, 100, 0, 6, 0, 0, 16.0966444227506, 25.2760595339853, 17.117301508282, 26.2760695339853, 17.117301508282, 26.2760695339853
2, 4, 1, 715, 7, 5, 27.9947208893104, 85, 85, 100, 100, 0, 6, 0, 0, 22.4901714621526, 26.9947108893104, 23.5138945373287, 27.9947208893104, 23.5138945373287, 27.9947208893104
2, 4, 1, 716, 5, 5, 26.9781530356268, 85, 85, 100, 100, 0, 6, 0, 0, 19.9943956652699, 25.9781430356268, 21.0319726694996, 26.9781530356268, 21.0319726694996, 26.9781530356268
2, 4, 1, 717, 5, 5, 27.9283252109628, 85, 85, 100, 100, 0, 6, 0, 0, 17.3374247809835, 26.9283152109628, 18.6046873670032, 27.9283252109628, 18.6046873670032, 27.9283252109628
2, 4, 1, 718, 7, 5, 26.7468334189847, 85, 85, 100, 100, 0, 6, 0, 0, 19.0015180158118, 25.7468234189847, 20.0482979842302, 26.7468334189847, 20.0482979842302, 26.7468334189847
2, 4, 1, 719, 5, 5, 27.5171631875946, 85, 85, 100, 100, 0, 6, 0, 0, 18.0923113981855, 26.5171531875946, 19.2122086079739, 27.5171631875946, 19.2122086079739, 27.5171631875946
2, 4, 1, 720, 7, 5, 27.0409407356303, 85, 85, 100, 100, 0, 6, 0, 0, 18.9184997071771, 26.0409307356303, 19.9362993245106, 27.0409407356303, 19.9362993245106, 27.0409407356303
2, 4, 1, 721, 5, 5, 27.2969541093011, 85, 85, 100, 100, 0, 6, 0, 0, 19.5736964178085, 26.2969441093011, 20.5810365707325, 27.2969541093011, 20.5810365707325, 27.2969541093011
